LEVEL	9
NAME	Biotonic
BPM	350.007294
SPEED	0.685700
OFFSET	0.060000
NOTE	0	2.750000	0.500000	0.000000
NOTE	1	2.930000	0.500000	0.000000
NOTE	2	3.100000	0.500000	0.000000
NOTE	3	3.610000	0.300000	0.000000
NOTE	4	3.610000	0.700000	0.000000
NOTE	5	4.130000	0.500000	0.000000
NOTE	6	4.300000	0.500000	0.000000
NOTE	7	4.470000	0.500000	0.000000
NOTE	8	4.980000	0.250000	0.000000
NOTE	9	4.980000	0.750000	0.000000
NOTE	10	5.500000	0.500000	0.000000
NOTE	11	5.670000	0.500000	0.000000
NOTE	12	5.840000	0.500000	0.000000
NOTE	13	6.360000	0.650000	0.000000
NOTE	14	6.360000	0.350000	0.000000
NOTE	15	6.870000	0.500000	0.000000
NOTE	16	7.040000	0.500000	0.000000
NOTE	17	7.380000	0.500000	0.000000
NOTE	18	7.550000	0.650000	0.000000
NOTE	19	7.730000	0.650000	0.000000
NOTE	20	7.900000	0.350000	0.000000
NOTE	21	8.240000	0.500000	0.000000
NOTE	22	8.410000	0.500000	0.000000
NOTE	23	8.590000	0.750000	0.000000
NOTE	24	8.590000	0.250000	0.000000
NOTE	25	9.100000	0.900000	0.000000
NOTE	26	9.100000	0.100000	0.000000
NOTE	27	9.610000	0.800000	0.000000
NOTE	28	9.610000	0.200000	0.000000
NOTE	29	9.780000	0.200000	0.000000
NOTE	30	9.780000	0.800000	0.000000
NOTE	31	9.960000	0.800000	0.000000
NOTE	32	9.960000	0.200000	0.000000
NOTE	33	10.470000	0.700000	0.000000
NOTE	34	10.470000	0.300000	0.000000
NOTE	35	10.980000	0.800000	0.000000
NOTE	36	10.980000	0.200000	0.000000
NOTE	37	11.150000	0.200000	0.000000
NOTE	38	11.150000	0.800000	0.000000
NOTE	39	11.330000	0.800000	0.000000
NOTE	40	11.330000	0.200000	0.000000
NOTE	41	11.840000	0.100000	0.000000
NOTE	42	11.840000	0.900000	0.000000
NOTE	43	12.360000	0.350000	0.000000
NOTE	44	12.360000	0.650000	0.000000
NOTE	45	12.630000	0.650000	0.000000
NOTE	46	12.830000	0.350000	0.000000
NOTE	47	13.040000	0.850000	0.000000
NOTE	48	13.210000	0.150000	0.000000
NOTE	49	13.370556	0.150000	0.200000
NOTE	50	13.370556	0.850000	0.200000
NOTE	51	13.730000	0.600000	0.000000
NOTE	52	13.807777	0.500000	0.000000
NOTE	53	13.893889	0.400000	0.000000
NOTE	54	14.280000	0.600000	0.000000
NOTE	55	14.566111	0.300000	0.000000
NOTE	56	14.880000	0.700000	0.000000
NOTE	57	15.100000	0.500000	0.300000
NOTE	58	15.633333	0.800000	0.000000
NOTE	59	15.633333	0.200000	0.000000
