LEVEL	8.5
NAME	Megaera
BPM	180.004501
SPEED	1.333300
OFFSET	0.034000
NOTE	0	2.700000	0.150000	0.600000
NOTE	1	3.400000	0.550000	0.565900
NOTE	2	4.070000	0.250000	0.600000
NOTE	3	4.690000	0.650000	0.600000
NOTE	4	5.360000	0.350000	0.600000
NOTE	5	6.050000	0.750000	0.582500
NOTE	6	6.700000	0.450000	0.500000
NOTE	7	7.340000	0.700000	0.000000
NOTE	8	7.420000	0.750000	0.000000
NOTE	9	7.500000	0.800000	0.000000
NOTE	10	7.580000	0.850000	0.000000
NOTE	11	7.670000	0.900000	0.000000
NOTE	12	7.750000	0.850000	0.000000
NOTE	13	7.830000	0.800000	0.000000
NOTE	14	7.920000	0.750000	0.000000
NOTE	15	8.010000	0.100000	0.000000
NOTE	16	8.350000	0.600000	0.000000
NOTE	17	8.510000	0.100000	0.000000
NOTE	18	8.840000	0.100000	0.000000
NOTE	19	9.010000	0.600000	0.000000
NOTE	20	9.510000	0.300000	0.000000
NOTE	21	9.680000	0.800000	0.000000
NOTE	22	10.010000	0.300000	0.000000
NOTE	23	10.350000	0.800000	0.000000
NOTE	24	10.680000	0.200000	0.000000
NOTE	25	11.010000	0.700000	0.000000
NOTE	26	11.180000	0.200000	0.000000
NOTE	27	11.510000	0.700000	0.000000
NOTE	28	11.680000	0.200000	0.000000
NOTE	29	12.180000	0.900000	0.000000
NOTE	30	12.510000	0.900000	0.000000
NOTE	31	12.680000	0.400000	0.000000
NOTE	32	13.010000	0.900000	0.000000
NOTE	33	13.350000	0.100000	0.000000
NOTE	34	13.680000	0.600000	0.000000
NOTE	35	13.850000	0.100000	0.000000
NOTE	36	14.180000	0.100000	0.000000
NOTE	37	14.350000	0.600000	0.000000
NOTE	38	14.850000	0.300000	0.000000
NOTE	39	15.010000	0.800000	0.000000
NOTE	40	15.350000	0.300000	0.000000
NOTE	41	15.680000	0.800000	0.000000
NOTE	42	16.010000	0.200000	0.000000
NOTE	43	16.180000	0.700000	0.000000
NOTE	44	16.350000	0.700000	0.000000
