BPM	152.004562
SPEED	1.578900
OFFSET	0.156000
NOTE	0	1.550000	0.800000	0.900000
NOTE	1	1.550000	0.200000	0.000000
NOTE	2	2.600000	0.500000	0.000000
NOTE	3	2.870000	0.650000	0.000000
NOTE	4	3.130000	0.300000	0.000000
NOTE	5	3.130000	0.950000	0.000000
NOTE	6	3.530000	0.850000	0.000000
NOTE	7	3.920000	0.750000	0.000000
NOTE	8	3.920000	0.150000	0.000000
NOTE	9	4.320000	0.650000	0.000000
NOTE	10	4.710000	0.500000	0.000000
NOTE	11	5.500000	0.500000	0.640600
NOTE	12	6.300026	0.200000	0.000000
NOTE	13	7.080000	0.150000	0.000000
NOTE	14	7.080000	0.900000	0.000000
NOTE	15	7.470000	0.850000	0.000000
NOTE	16	7.470000	0.100000	0.000000
NOTE	17	7.870000	0.500000	0.800000
NOTE	18	8.260000	0.700000	0.000000
NOTE	19	8.660000	0.300000	0.000000
NOTE	20	9.050000	0.300000	0.000000
NOTE	21	9.450000	0.450000	0.000000
NOTE	22	9.450000	0.800000	0.600000
NOTE	23	9.840000	0.450000	0.000000
NOTE	24	10.240000	0.645000	0.600000
NOTE	25	10.240000	0.450000	0.000000
NOTE	26	10.630000	0.450000	0.000000
NOTE	27	11.030000	0.900000	0.900000
NOTE	28	11.030000	0.300000	0.000000
NOTE	29	11.420000	0.100000	0.000000
NOTE	30	11.820000	0.300000	0.000000
NOTE	31	12.080000	0.300000	0.000000
NOTE	32	12.210000	0.100000	0.000000
NOTE	33	12.340000	0.300000	0.000000
NOTE	34	12.600000	0.850000	0.000000
NOTE	35	12.600000	0.500000	0.000000
NOTE	36	13.000000	0.850000	0.400000
NOTE	37	13.390000	0.500000	0.500000
NOTE	38	13.790000	0.150000	0.245100
NOTE	39	14.180000	0.350000	0.400000
NOTE	40	14.580000	0.650000	0.000000
NOTE	41	14.970000	0.650000	0.300000
NOTE	42	15.370000	0.500000	0.000000
NOTE	43	15.370000	0.350000	0.263000
NOTE	44	15.760000	0.800000	0.900000
NOTE	45	16.160000	0.250000	0.000000
NOTE	46	16.549999	0.350000	0.000000
NOTE	47	16.820000	0.600000	0.000000
NOTE	48	16.950001	0.350000	0.000000
NOTE	49	17.080000	0.477500	0.000000
NOTE	50	17.340000	0.100000	0.700000
NOTE	51	18.129999	0.200000	0.000000
NOTE	52	18.129999	0.900000	0.000000
NOTE	53	18.530001	0.900000	0.000000
NOTE	54	18.530001	0.100000	0.000000
NOTE	55	18.936001	0.500000	0.000000
NOTE	56	19.709999	0.800000	0.000000
NOTE	57	19.840000	0.700000	0.000000
NOTE	58	19.969999	0.600000	0.000000
NOTE	59	20.100000	0.500000	0.000000
NOTE	60	20.240000	0.400000	0.000000
NOTE	61	20.500000	0.250000	0.000000
NOTE	62	20.889999	0.128750	0.000000
NOTE	63	21.680000	0.500000	0.000000
NOTE	64	22.080000	0.250000	0.600000
NOTE	65	22.080000	0.900000	0.000000
NOTE	66	22.469999	0.800000	0.000000
NOTE	67	22.870001	0.400000	0.000000
NOTE	68	22.870001	0.700000	0.000000
NOTE	69	23.000000	0.350000	0.000000
NOTE	70	23.129999	0.300000	0.000000
NOTE	71	23.260000	0.600000	0.000000
NOTE	72	23.260000	0.250000	0.000000
NOTE	73	23.389999	0.200000	0.000000
NOTE	74	23.660000	0.075000	1.427401
NOTE	75	25.240000	0.750000	0.000000
NOTE	76	25.629999	0.900000	0.000000
NOTE	77	26.030001	0.900000	0.000000
NOTE	78	26.420000	0.900000	0.000000
NOTE	79	26.820000	0.100000	0.000000
NOTE	80	27.209999	0.200000	0.000000
NOTE	81	27.600000	0.300000	0.000000
NOTE	82	28.000000	0.200000	0.000000
NOTE	83	28.389999	0.750000	0.000000
NOTE	84	28.790001	0.550000	0.000000
NOTE	85	29.180000	0.850000	0.000000
NOTE	86	29.580000	0.550000	0.000000
NOTE	87	29.580000	0.850000	0.000000
NOTE	88	29.969999	0.100000	0.000000
NOTE	89	30.370001	0.250000	0.000000
NOTE	90	30.760000	0.400000	0.000000
NOTE	91	31.160000	0.250000	0.000000
NOTE	92	31.549999	0.850000	0.000000
NOTE	93	31.950001	0.850000	0.000000
NOTE	94	32.340000	0.500000	0.000000
NOTE	95	32.740002	0.850000	0.000000
NOTE	96	32.740002	0.500000	0.000000
