BPM	175.000000
SPEED	0.685714
OFFSET	0.700000
NOTE	0	0.357714	0.300000	0.000000
NOTE	1	0.529143	0.400000	0.000000
NOTE	2	0.700571	0.500000	0.000000
NOTE	3	0.872000	0.600000	0.000000
NOTE	4	1.043429	0.700000	0.000000
NOTE	5	1.557714	0.300000	0.000000
NOTE	6	1.729143	0.500000	0.000000
NOTE	7	1.900571	0.700000	0.000000
NOTE	8	2.243428	0.300000	0.000000
NOTE	9	2.414857	0.500000	0.000000
NOTE	10	2.586286	0.700000	0.000000
NOTE	11	2.929143	0.800000	0.000000
NOTE	12	3.272000	0.200000	0.000000
NOTE	13	3.614857	0.800000	0.000000
NOTE	14	4.300571	0.300000	0.000000
NOTE	15	4.472000	0.500000	0.000000
NOTE	16	4.643428	0.700000	0.000000
NOTE	17	4.986286	0.300000	0.000000
NOTE	18	5.157714	0.850000	0.000000
NOTE	19	5.329143	0.700000	0.000000
NOTE	20	5.500571	0.150000	0.000000
NOTE	21	5.672000	0.300000	0.000000
NOTE	22	6.014857	0.400000	0.000000
NOTE	23	6.186285	0.500000	0.000000
NOTE	24	6.357714	0.600000	0.000000
NOTE	25	6.529143	0.700000	0.000000
NOTE	26	7.043428	0.300000	0.000000
NOTE	27	7.214857	0.500000	0.000000
NOTE	28	7.386286	0.700000	0.000000
NOTE	29	7.729143	0.300000	0.000000
NOTE	30	7.900571	0.500000	0.000000
NOTE	31	8.072000	0.700000	0.000000
NOTE	32	8.414857	0.800000	0.000000
NOTE	33	8.757714	0.200000	0.000000
NOTE	34	9.100572	0.700000	0.342857
NOTE	35	10.129143	0.350000	0.000000
NOTE	36	10.300571	0.200000	0.000000
NOTE	37	10.300571	0.500000	0.000000
NOTE	38	10.472000	0.500000	0.000000
NOTE	39	10.472000	0.800000	0.428571
NOTE	40	11.500571	0.850000	0.000000
NOTE	41	11.500571	0.150000	0.000000
NOTE	42	11.586286	0.800000	0.000000
NOTE	43	11.586286	0.200000	0.000000
NOTE	44	11.672000	0.300000	0.000000
NOTE	45	11.672000	0.700000	0.000000
NOTE	46	12.014857	0.300000	0.000000
NOTE	47	12.014857	0.700000	0.000000
NOTE	48	12.357715	0.850000	0.000000
NOTE	49	12.529142	0.850000	0.000000
NOTE	50	12.700571	0.150000	0.000000
NOTE	51	12.872000	0.150000	0.000000
NOTE	52	12.872000	0.850000	0.000000
NOTE	53	13.214857	0.300000	0.000000
NOTE	54	13.386286	0.300000	0.000000
NOTE	55	13.386286	0.650000	0.000000
NOTE	56	13.557714	0.650000	0.000000
NOTE	57	13.729143	0.850000	0.000000
NOTE	58	13.729143	0.300000	0.000000
NOTE	59	13.900572	0.800000	0.000000
NOTE	60	14.072000	0.300000	0.000000
NOTE	61	14.072000	0.750000	0.000000
NOTE	62	14.243428	0.300000	0.000000
NOTE	63	14.243428	0.700000	0.000000
NOTE	64	14.414857	0.400000	0.000000
NOTE	65	14.414857	0.600000	0.000000
NOTE	66	14.757714	0.400000	0.000000
NOTE	67	14.757714	0.600000	0.000000
NOTE	68	15.100572	0.800000	0.000000
NOTE	69	15.272000	0.700000	0.000000
NOTE	70	15.443429	0.300000	0.000000
NOTE	71	15.614857	0.300000	0.000000
NOTE	72	15.614857	0.700000	0.000000
NOTE	73	15.957714	0.200000	0.000000
NOTE	74	16.129143	0.200000	0.000000
NOTE	75	16.129143	0.600000	0.000000
NOTE	76	16.300571	0.200000	0.000000
NOTE	77	16.472000	0.800000	0.000000
NOTE	78	16.472000	0.400000	0.000000
NOTE	79	16.643429	0.800000	0.000000
NOTE	80	16.814857	0.410000	0.000000
NOTE	81	16.900572	0.470000	0.000000
NOTE	82	16.986286	0.530000	0.000000
NOTE	83	17.072001	0.590000	0.000000
NOTE	84	17.157715	0.300000	0.000000
NOTE	85	17.157715	0.700000	0.000000
NOTE	86	17.500572	0.300000	0.000000
NOTE	87	17.500572	0.700000	0.000000
NOTE	88	17.843428	0.850000	0.000000
NOTE	89	18.014856	0.850000	0.000000
NOTE	90	18.186285	0.150000	0.000000
NOTE	91	18.357714	0.150000	0.000000
NOTE	92	18.357714	0.850000	0.000000
NOTE	93	18.700571	0.250000	0.000000
NOTE	94	18.872000	0.250000	0.000000
NOTE	95	18.872000	0.650000	0.000000
NOTE	96	19.043428	0.650000	0.000000
NOTE	97	19.214857	0.850000	0.000000
NOTE	98	19.214857	0.300000	0.000000
NOTE	99	19.386286	0.800000	0.000000
